id	year	place	place_abbrv	latitude	longitude	title	author	subjects	publisher
ocm31804536 	1994	munich	gw	48.13452	11.571	[the painted page italian renaissance book illumination 1450 1550]	[author:alexander j j g]	[subject:renaissance] [subject:geïllustreerde handschriften] [subject:illumination of books and manuscripts italian] [subject:enluminure italienne] [subject:enluminure de la renaissance] [subject:illumination of books and manuscripts renaissance]	[dewey:745.6]	[publisher:prestel]
ocm31805041 	1910	new york	nyu	40.758896	-73.985130	[north italian painters of the renaissance]	[author:berenson bernard]	[subject:painters]	[publisher:g p putnam s sons]
ocm31806774 	1971	genova	it	44.11	9.82	[i maestri della pittura ligure]	[author:dellepiane arturo]	[subject:painting renaissance] [subject:painting italian]	[publisher:tolozzi]
ocm31812563 	1938	dornach	sz	47.47655	7.62427	[die wandlung des menschlichen bewusstseins in der kunst der sich allmählich herausbildenden italienischen renaissance im übergang des vierten nachatlantischen zeitraumus zum fünften cimabue giotto und andere italienische meister]	[publisher:schweiz]
ocm31812619 	1940	dornach	sz	47.47655	7.62427	[das selbstständig grossartige des nördlichen kunstschaffens neben der renaissance kunst italiens deutsche und niederländische plastik michelangelo]	[publisher:schweiz]
ocm31814802 	1995	cambridge	enk	52.2325	0.15836	[tullio lombardo and ideal portrait sculpture in renaissance venice 1490 1530]	[author:luchs alison]	[subject:sculpture de la renaissance] [subject:renaissance] [subject:idealisatie] [subject:portretten] [subject:büste] [subject:sculpture de portraits] [subject:sculpture de portraits de la renaissance] [subject:sculpture italienne] [subject:bildnisplastik] [subject:portrait sculpture renaissance] [subject:plastik] [subject:plastieken] [subject:idéalisme art] [subject:portrait sculpture italian]	[dewey:730.92]	[publisher:cambridge university press]
ocm31817038 	1984	yerushalayim	is	31.75	35	[rishume mofet mi galeryat ufitsi]	[author:petrioli tofani annamaria] [author:perry lehmann meira] [author:apter gabriel ruth]	[subject:drawing renaissance] [subject:drawing] [subject:drawing baroque] [subject:drawing italian]	[publisher:muzeʼon yiśraʼel]
ocm31823237 	1994	paris	fr	48.86	2.34444	[fra bartolommeo et son atelier dessins et peintures des collections françaises]	[author:fischer chris] [author:bartolomeo]	[subject:paris] [subject:tekeningen] [subject:drawing] [subject:drawing italian] [subject:paris musée du louvre] [subject:drawing renaissance] [subject:dessin italien] [subject:musée du louvre] [subject:influence literary artistic etc] [subject:schilderijen]	[dewey:741.9]	[publisher:réunion des musées nationaux]
ocm31823719 	1915	milano	it	46.21023	10.82097	[il ferro nell arte italiana centocinquanta tavole riproduzioni in parte inedite di 338 soggetti del medio evo del rinascimento del periodo barocco e neo classico raccolte e ordinate con testo esplicativo]	[author:ferrari giulio]	[subject:decoration and ornament italian] [subject:architecture] [subject:ironwork]	[publisher:u hoepli]
ocm31848086 	1994	reggio emilia	it	44.70867	10.61949	[un volto di cristo un dipinto ritrovato di antonio allegri detto il correggio 31 maggio 5 giugno palazzo dei principi sala del camino 1994]	[author:correggio]	[subject:painting renaissance] [subject:painting italian]	[publisher:banco s geminiano e s prospero]
ocm31905317 	1994	stuttgart	gw	48.77667	9.1775	[romantik und renaissance die rezeption der italienischen renaissance in der deutschen romantik]	[author:vietta silvio]	[subject:renaissance] [subject:romantiek] [subject:german literature] [subject:romanticism] [subject:kunstreceptie]	[publisher:metzler]
ocm31907514 	1966	milano	it	46.21023	10.82097	[il rinascimento in italia]	[publisher:fabbri]
ocm31914344 	1993	bari	it	45.61379	9.91243	[scienza e vita civile nel rinascimento italiano]	[author:garin eugenio]	[subject:renaissance]	[publisher:laterza]
ocm31924429 	1993	roma	it	44.00484	12.65874	[francesco d assisi e le origini dell arte del rinascimento in italia]	[author:bellosi luciano] [author:thode henry]	[subject:art] [subject:art renaissance] [subject:christian art and symbolism] [subject:church buildings]	[publisher:donzelli]
ocm31927671 	1994	firenze	it	45.63637	13.05136	[legenda di piero della francesca]	[author:rosito massimiliano g] [author:piero]	[subject:mural painting and decoration italian] [subject:mural painting and decoration renaissance]	[publisher:città di vita]
ocm31927972 	1966	london	enk	51.51334	-0.08901	[norm and form studies in the art of the renaissance]	[author:gombrich e h]	[subject:composition art] [subject:art renaissance] [subject:renaissance] [subject:art italien] [subject:art de la renaissance]	[publisher:phaidon]
ocm31945883 	1994	florence	it	43.78645	11.24892	[the illuminators and illuminations of the choir books from santa maria degli angeli and santa maria nuova and their documents]	[author:dillon bussi angela] [author:levi d ancona mirella]	[subject:livres de choeurs] [subject:illumination of books and manuscripts italian] [subject:enluminure] [subject:service book music] [subject:illumination of books and manuscripts renaissance]	[dewey:745.6]	[publisher:centro di]
ocm31960481 	1923	milano	it	46.21023	10.82097	[il ferro nell arte italiana riproduzioni in parte inedite di 338 soggetti del medio eve del rinascimento del periodo barocco e neo classico con testo esplicativo]	[author:ferrari giulio]
ocm31969964 	1995	new york	nyu	40.758896	-73.985130	[the sistine chapel]	[author:michelangelo buonarroti] [author:wallace william e]	[subject:sixtijnse kapel gebouw] [subject:muurschilderingen] [subject:mural painting and decoration italian] [subject:mural painting and decoration renaissance]	[dewey:700.92]	[publisher:garland]
ocm31975665 	1896	budapest	hu	47.513	19.005	[a della robbia család szakasz az olasz renaissance torténetéböl the della robbia family a study in the history of the italian rensissance]	[author:farkashazí fischer jenö]
ocm31984881 	1986	genoa	it	44.41286	8.95729	[la pittura in liguria artisti del primo seicento]	[author:pesenti franco renzo]	[subject:painting renaissance] [subject:painting italian]	[publisher:cassa di risparmio di genova e imperia]
ocm32005419 	1890	wien	au	48.20849	16.37208	[italienische renaissance architekturen in moderner constructiver durchbildung ein vorlagenwerk nach den arbeiten seiner schüler]	[author:feldegg ferdinand von ritter]
ocm32024390 	1993	madrid	sp	42.42866	-8.64367	[los frescos italianos de el escorial]	[author:di giampaolo mario]	[subject:mural painting and decoration italian] [subject:peinture de la renaissance] [subject:l escurial espagne] [subject:peinture et décoration murales] [subject:mural painting and decoration] [subject:peinture et decoration murales] [subject:peinture italienne]	[publisher:electa]
ocm32025164 	1993	roma	it	44.00484	12.65874	[la pinacoteca capitolina i dipinti del cinquecento]	[author:guarino sergio]	[subject:painting renaissance] [subject:painting italian]	[publisher:fratelli palombi]
ocm32046446 	1994	torino	it	44.8031	10.32804	[giorno per giorno nella pittura scritti sull arte italiana del cinquecento]	[author:zeri federico]	[subject:peinture de la renaissance] [subject:painting renaissance] [subject:painting italian] [subject:peinture]	[publisher:u allemandi]
ocm32062131 	1994	madrid	sp	42.42866	-8.64367	[tiziano y la monarquía hispánica usos y funciones de la pintura veneciana en españa siglos xvi y xvii]	[author:checa cremades fernando]	[subject:painting renaissance] [subject:propaganda] [subject:painting italian] [subject:schilderkunst] [subject:peinture italienne] [subject:habsburgse huis] [subject:art patronage] [subject:painting spanish]	[publisher:nerea]
ocm32062162 	1994	arezzo	it	43.47235	11.86904	[la maniera moderna nell aretino dal rosso a santi di tito guida alle opere]	[author:casciu stefano]	[subject:painting] [subject:painting renaissance] [subject:painting italian] [subject:mannerism art]	[publisher:provincia di arezzo soprintendenza per i beni ambientali architettonici artistici e storici di arezzo]
ocm32066762 	1994	prato	it	44.37004	9.46546	[i lippi a prato]	[subject:painting renaissance] [subject:painting italian]	[publisher:museo civico]
ocm32081177 	1994	firenze	it	45.63637	13.05136	[una serie di ritratti miniati per leone x]	[author:dillon bussi angela]	[subject:art patronage] [subject:portrait miniatures italian] [subject:enluminure de la renaissance] [subject:illumination of books and manuscripts renaissance]	[dewey:745.6]	[publisher:arnaud]
ocm32081271 	1994	torino	it	44.8031	10.32804	[la scultura del quattrocento]	[author:negri arnoldi francesco]	[subject:sculpture renaissance] [subject:sculpture italienne] [subject:sculpture de la renaissance] [subject:sculpture italian] [subject:plastik] [subject:sculpture]	[dewey:730.9]	[publisher:utet]
ocm32083025 	1994	bologna	it	44.89688	11.98523	[la pittura in emilia e in romagna il cinquecento un avventura artistica tra natura e idea]	[author:fortunati pietrantonio vera]	[subject:painting renaissance] [subject:painting italian]	[publisher:nuova alfa]
ocm32149285 	1994	lyon	fr	45.75889	4.84139	[présence italienne à lyon à la renaissance du milieu xve à la fin du xvie siècle]	[author:boucher jacqueline]	[subject:italians] [subject:economic history] [subject:renaissance] [subject:italiens] [subject:civilization]	[publisher:lugd]
ocm32157645 	1993	selvazzano dentro	it	45.39139	11.80051	[lambert sustris a padova la villa bigolini a selvazzano]	[author:mancini vincenzo] [author:sustris lambert]	[subject:mural painting and decoration italian] [subject:mural painting and decoration renaissance]	[dewey:751.7]	[publisher:comune di selvazzano dentro biblioteca pubblica comunale centro culturale]
ocm32168197 	1993	paris	fr	48.86	2.34444	[les fêtes urbaines en italie à l époque de la renaissance vérone florence sienne naples études]	[author:plaisance michel] [author:decroisette f]	[subject:renaissance] [subject:rites et cérémonies] [subject:carnavals] [subject:feesten] [subject:festivals] [subject:stadscultuur] [subject:historia moderna costume e cotidiano] [subject:cities and towns] [subject:fêtes religieuses] [subject:carnaval] [subject:fêtes]	[dewey:394.25]	[publisher:klincksieck]
ocm32182734 	1994	london	enk	51.51334	-0.08901	[italian gardens of the renaissance]	[author:shepherd j c] [author:jellicoe geoffrey]	[subject:gardens] [subject:landscape architecture] [subject:gardens italian] [subject:renascimento] [subject:gardens renaissance] [subject:jardins] [subject:arquitetura paisagística]	[publisher:academy editions]
ocm32199813 	1994	firenze	it	45.63637	13.05136	[a bibliography of renaissance italian translations of virgil]	[author:kallendorf craig]	[subject:übersetzung] [subject:italiaans] [subject:rinascimento] [subject:vertalingen] [subject:livres]	[publisher:l s olschki]
ocm32207091 	1980	stuttgart	gw	48.77667	9.1775	[die architektur der renaissance in italien]	[author:murray peter]	[subject:renaissance] [subject:architektur]	[publisher:gerd hatje]
ocm32219552 	1994	paris	fr	48.86	2.34444	[la chapelle brancacci église du carmine florence]	[author:hozan antoine] [author:ladis andrew]	[subject:peinture et décoration murales médiévales] [subject:peinture murale] [subject:fresque] [subject:peinture et décoration murales de la renaissance] [subject:fresque italienne]	[dewey:759.03]	[publisher:hazan]
ocm32220599 	1994	frankfurt am main	gw	50.11035	8.67185	[vita activa et vita contemplativa formen und funktionen eines antiken denkmodells in der staatsikonographie der italienischen renaissance]	[author:matzner florian]	[subject:repräsentation] [subject:renaissance] [subject:vita activa] [subject:art renaissance] [subject:herrscher] [subject:kunst] [subject:vita contemplativa]	[publisher:peter lang]
ocm32221977 	1994	modena	it	44.65457	10.93026	[la pittura nell emilia e nella romagna raccolta di scritti sul cinque sei e settecento]	[author:volpe carlo] [author:peruzzi lucia] [author:benati daniele] [author:volpe alessandro]	[subject:peinture de la renaissance] [subject:painting renaissance] [subject:painting italian] [subject:malerei] [subject:peinture] [subject:painting baroque]	[publisher:artioli]
ocm32227417 	1993	chicago	ilu	42.58613	-87.8248	[the art of renaissance venice architecture sculpture and painting 1460 1590]	[author:wolters wolfgang] [author:huse norbert]	[subject:art italian] [subject:art renaissance]	[dewey:700.9]	[publisher:university of chicago press]
ocm32245581 	1994	chicago	ilu	42.58613	-87.8248	[the place of narrative mural decoration in italian churches 431 1600]	[author:lavin marilyn aronberg]	[subject:christian art and symbolism] [subject:mural painting and decoration italian] [subject:mural painting and decoration medieval] [subject:mural painting and decoration renaissance]	[dewey:751.7]	[publisher:university of chicago press]
